photo_filename,class,xmin,ymin,xmax,ymax,width,height,conf
milan_626159387022237783_20140104.jpg,Pepsi,164.0,372.0,226.0,411.0,640.0,640.0,0.652499
milan_626159387022237783_20140104.jpg,Pepsi,271.0,269.0,353.0,314.0,640.0,640.0,0.808944
milan_626159387022237783_20140104.jpg,Adidas,424.0,269.0,460.0,298.0,640.0,640.0,0.840767
milan_626159387022237783_20140104.jpg,Pepsi,425.0,303.0,563.0,373.0,640.0,640.0,0.875416
milan_626272716646147121_20140104.jpg,Under Armour,392.0,348.0,412.0,371.0,640.0,640.0,0.694307
milan_628191088464871775_20140107.jpg,Pepsi,451.0,236.0,524.0,278.0,640.0,640.0,0.860685
milan_628249677040295757_20140107.jpg,Toyota,414.0,437.0,510.0,494.0,640.0,640.0,0.913533
milan_629768391024718752_20140109.jpg,Nike,242.0,129.0,378.0,183.0,640.0,640.0,0.639097
milan_629163963848896986_20140108.jpg,Nike,377.0,405.0,443.0,458.0,640.0,640.0,0.842023
milan_630470775241586967_20140110.jpg,Starbucks,413.0,42.0,459.0,72.0,640.0,640.0,0.651231
milan_631928678420142400_20140112.jpg,The North Face,364.0,239.0,450.0,325.0,640.0,640.0,0.693776
milan_634079835338828671_20140115.jpg,Nike,0.0,0.0,56.0,176.0,640.0,640.0,0.743375
milan_634850851015042675_20140116.jpg,NFL,264.0,443.0,299.0,475.0,640.0,640.0,0.815043
milan_636324599575413522_20140118.jpg,Adidas,185.0,286.0,203.0,305.0,640.0,640.0,0.674422
milan_636806659794919582_20140119.jpg,Nike,0.0,8.0,252.0,408.0,640.0,640.0,0.632841
milan_637070533928993333_20140119.jpg,Nike,337.0,238.0,406.0,276.0,640.0,640.0,0.627634
milan_637070533928993333_20140119.jpg,Nike,249.0,242.0,315.0,278.0,640.0,640.0,0.664077
milan_637070533928993333_20140119.jpg,Nike,136.0,302.0,516.0,408.0,640.0,640.0,0.874981
milan_637072555952620139_20140119.jpg,Nike,75.0,222.0,244.0,300.0,640.0,640.0,0.740658
milan_637072555952620139_20140119.jpg,Nike,397.0,220.0,571.0,300.0,640.0,640.0,0.797611
milan_637497513504515014_20140120.jpg,NFL,624.0,459.0,640.0,504.0,640.0,640.0,0.783812
milan_639023190182212353_20140122.jpg,NFL,482.0,265.0,516.0,303.0,640.0,640.0,0.827476
milan_640827918335731404_20140125.jpg,Nike,0.0,274.0,28.0,317.0,640.0,640.0,0.737175
milan_641374026054815290_20140125.jpg,Adidas,153.0,616.0,182.0,640.0,640.0,640.0,0.705439
milan_641808880251829114_20140126.jpg,NFL,47.0,320.0,71.0,347.0,640.0,640.0,0.654252
milan_642076466288893213_20140126.jpg,NFL,212.0,148.0,434.0,424.0,640.0,640.0,0.948877
milan_642920637102939379_20140127.jpg,Adidas,143.0,19.0,531.0,577.0,640.0,640.0,0.656516
