photo_filename,class,xmin,ymin,xmax,ymax,width,height,conf
tokyo_596515946252647095_20131124.jpg,Toyota,275.0,460.0,341.0,490.0,640.0,640.0,0.856384
tokyo_588245288763536143_20131113.jpg,Toyota,372.0,348.0,592.0,435.0,640.0,640.0,0.891137
tokyo_563671910951023547_20131010.jpg,Toyota,0.0,541.0,63.0,610.0,612.0,612.0,0.833577
tokyo_562022530045241116_20131008.jpg,Emirates,293.0,421.0,447.0,527.0,640.0,640.0,0.90507
tokyo_544017470546641046_20130913.jpg,Nike,176.0,80.0,302.0,142.0,612.0,612.0,0.681048
tokyo_539743087882554392_20130907.jpg,Puma,175.0,203.0,227.0,233.0,612.0,612.0,0.768759
tokyo_522794171479515489_20130815.jpg,Under Armour,8.0,365.0,29.0,387.0,612.0,612.0,0.72194
tokyo_487275873374237785_20130627.jpg,Toyota,480.0,492.0,498.0,522.0,612.0,612.0,0.642604
tokyo_485187255209354779_20130624.jpg,Toyota,480.0,250.0,506.0,266.0,612.0,612.0,0.679667
tokyo_479166830737220073_20130616.jpg,Toyota,268.0,481.0,333.0,524.0,612.0,612.0,0.844942
tokyo_1570075219442403569_20170730.jpg,Starbucks,230.0,337.0,300.0,407.0,565.0,565.0,0.944807
tokyo_1507536331684580266_20170504.jpg,Coca-Cola,602.0,359.0,662.0,419.0,750.0,937.0,0.892129
tokyo_1507091813667085729_20170504.jpg,Under Armour,405.0,420.0,511.0,528.0,1080.0,1080.0,0.841395
tokyo_1507091813667085729_20170504.jpg,Under Armour,547.0,437.0,658.0,545.0,1080.0,1080.0,0.911241
tokyo_1506718746492137236_20170503.jpg,Adidas,688.0,782.0,776.0,921.0,1080.0,1349.0,0.640251
tokyo_1506273346051037960_20170503.jpg,Toyota,889.0,525.0,960.0,564.0,1080.0,720.0,0.844965
tokyo_1506273346051037960_20170503.jpg,Toyota,202.0,536.0,295.0,572.0,1080.0,720.0,0.874279
tokyo_1505897892987329879_20170502.jpg,Nike,512.0,614.0,652.0,724.0,960.0,960.0,0.768771
tokyo_1505897892987329879_20170502.jpg,Nike,0.0,57.0,75.0,100.0,960.0,960.0,0.805185
tokyo_1505482811687319665_20170502.jpg,Coca-Cola,256.0,405.0,587.0,908.0,1080.0,1080.0,0.896058
tokyo_1497444981619002671_20170420.jpg,Adidas,699.0,331.0,737.0,354.0,1080.0,721.0,0.755669
tokyo_1497444981619002671_20170420.jpg,Adidas,327.0,330.0,380.0,363.0,1080.0,721.0,0.885715
tokyo_1497436932514223392_20170420.jpg,Starbucks,68.0,691.0,155.0,717.0,1080.0,718.0,0.663247
tokyo_1497075222960259991_20170420.jpg,Puma,0.0,65.0,73.0,148.0,1080.0,718.0,0.635436
tokyo_1496285301140076582_20170419.jpg,NFL,830.0,0.0,1080.0,305.0,1080.0,1080.0,0.84946
tokyo_1496226335726392807_20170419.jpg,Adidas,523.0,242.0,587.0,321.0,852.0,852.0,0.93174
tokyo_1496085018937105316_20170419.jpg,Toyota,320.0,506.0,380.0,593.0,480.0,594.0,0.6973
tokyo_1495680945284793868_20170418.jpg,Nike,660.0,930.0,702.0,1021.0,1080.0,1080.0,0.772829
tokyo_1495594102732816205_20170418.jpg,Adidas,522.0,679.0,594.0,751.0,809.0,809.0,0.908759
