photo_filename,class,xmin,ymin,xmax,ymax,width,height,conf
charlotte_1682310499030386154_20180101.jpg,Apple Inc-,341.0,395.0,400.0,435.0,1080.0,1080.0,0.750633
charlotte_1682320314505554950_20180101.jpg,Toyota,402.0,370.0,481.0,439.0,1080.0,1080.0,0.773816
charlotte_1682323290456212407_20180101.jpg,Nike,751.0,916.0,840.0,957.0,1080.0,1080.0,0.703108
charlotte_1682328307179660514_20180101.jpg,Toyota,528.0,295.0,633.0,338.0,1080.0,1350.0,0.814136
charlotte_1682352964277993708_20180101.jpg,Nike,374.0,332.0,565.0,482.0,1058.0,1243.0,0.778327
charlotte_1682354929165032392_20180101.jpg,Adidas,188.0,347.0,216.0,398.0,398.0,398.0,0.63724
charlotte_1682360952747804082_20180101.jpg,Toyota,153.0,230.0,194.0,264.0,480.0,480.0,0.642644
charlotte_1682375214363536389_20180101.jpg,Mercedes-Benz,334.0,336.0,435.0,471.0,470.0,587.0,0.806498
charlotte_1682390162309799804_20180101.jpg,Puma,88.0,248.0,270.0,358.0,1080.0,1080.0,0.879401
charlotte_1682393398718004099_20180101.jpg,Adidas,272.0,835.0,422.0,960.0,1080.0,1350.0,0.92095
charlotte_1682396217308336204_20180101.jpg,Nike,396.0,228.0,429.0,242.0,960.0,640.0,0.632611
charlotte_1682396217308336204_20180101.jpg,Nike,484.0,270.0,516.0,285.0,960.0,640.0,0.634113
charlotte_1682396217308336204_20180101.jpg,Nike,484.0,227.0,516.0,240.0,960.0,640.0,0.642906
charlotte_1682396217308336204_20180101.jpg,Nike,531.0,227.0,561.0,241.0,960.0,640.0,0.648524
charlotte_1682396217308336204_20180101.jpg,Nike,440.0,226.0,472.0,241.0,960.0,640.0,0.676355
charlotte_1682396217308336204_20180101.jpg,Nike,552.0,246.0,586.0,261.0,960.0,640.0,0.683897
charlotte_1682404079613311184_20180101.jpg,Coca-Cola,76.0,945.0,177.0,1038.0,1080.0,1080.0,0.941876
charlotte_1682404079613311184_20180101.jpg,Coca-Cola,219.0,921.0,332.0,1029.0,1080.0,1080.0,0.942428
charlotte_1682409422293156494_20180101.jpg,Mercedes-Benz,599.0,983.0,710.0,1082.0,1080.0,1350.0,0.836111
charlotte_1682419840039464230_20180101.jpg,Nike,133.0,560.0,236.0,614.0,1080.0,1080.0,0.836177
charlotte_1682433354235977410_20180101.jpg,Toyota,506.0,474.0,830.0,596.0,1080.0,1080.0,0.737865
charlotte_1682454794714685531_20180101.jpg,Puma,44.0,2.0,361.0,221.0,1080.0,1080.0,0.862519
charlotte_1682458850782733346_20180101.jpg,Adidas,344.0,225.0,383.0,271.0,640.0,640.0,0.638365
charlotte_1682629352652562913_20180101.jpg,NFL,182.0,999.0,275.0,1080.0,1080.0,1080.0,0.816045
charlotte_1682629352652562913_20180101.jpg,NFL,24.0,999.0,116.0,1078.0,1080.0,1080.0,0.838158
charlotte_1682653480824468471_20180101.jpg,Toyota,763.0,674.0,810.0,718.0,1080.0,1081.0,0.753572
charlotte_1682653480824468471_20180101.jpg,The North Face,422.0,627.0,461.0,684.0,1080.0,1081.0,0.846063
charlotte_1682698355179111478_20180101.jpg,The North Face,381.0,680.0,429.0,721.0,1080.0,1080.0,0.796321
charlotte_1682708060311027233_20180101.jpg,Toyota,179.0,185.0,219.0,209.0,350.0,350.0,0.869829
charlotte_1682713456485433864_20180101.jpg,Apple Inc-,783.0,842.0,837.0,893.0,1080.0,1080.0,0.730437
charlotte_1682749261480222694_20180101.jpg,NFL,737.0,111.0,781.0,162.0,1080.0,720.0,0.863432
charlotte_1682755626689039738_20180101.jpg,Toyota,926.0,0.0,1016.0,34.0,1080.0,1080.0,0.667126
charlotte_1682771402003220557_20180101.jpg,Adidas,626.0,1051.0,675.0,1080.0,1080.0,1080.0,0.804011
charlotte_1682790854715456353_20180101.jpg,Toyota,878.0,891.0,910.0,945.0,1080.0,1080.0,0.625987
charlotte_1682790854715456353_20180101.jpg,Toyota,154.0,889.0,182.0,940.0,1080.0,1080.0,0.71383
charlotte_1682790854715456353_20180101.jpg,Toyota,840.0,957.0,879.0,1001.0,1080.0,1080.0,0.722786
charlotte_1682790854715456353_20180101.jpg,Toyota,484.0,957.0,521.0,1001.0,1080.0,1080.0,0.725886
charlotte_1682790854715456353_20180101.jpg,Toyota,518.0,889.0,554.0,945.0,1080.0,1080.0,0.725929
charlotte_1682790854715456353_20180101.jpg,Toyota,115.0,955.0,152.0,1001.0,1080.0,1080.0,0.777596
charlotte_1682790854715456353_20180101.jpg,Toyota,147.0,297.0,285.0,368.0,1080.0,1080.0,0.786682
charlotte_1682790854715456353_20180101.jpg,Toyota,871.0,297.0,1011.0,368.0,1080.0,1080.0,0.793006
charlotte_1682790854715456353_20180101.jpg,Toyota,513.0,299.0,655.0,368.0,1080.0,1080.0,0.811365
charlotte_1682795576998307959_20180101.jpg,Adidas,786.0,403.0,859.0,470.0,1080.0,1350.0,0.700867
charlotte_1682808925982163100_20180101.jpg,Starbucks,172.0,712.0,462.0,993.0,1080.0,1074.0,0.782852
charlotte_1682826853511207299_20180101.jpg,Toyota,540.0,128.0,591.0,155.0,1080.0,1080.0,0.7627
charlotte_1682844748527443387_20180101.jpg,NFL,174.0,901.0,223.0,955.0,1080.0,1080.0,0.822453
charlotte_1682861928067738077_20180101.jpg,Toyota,678.0,420.0,758.0,464.0,1080.0,1350.0,0.720448
charlotte_1682868816819671430_20180101.jpg,NFL,130.0,665.0,165.0,705.0,800.0,800.0,0.868927
charlotte_1682870133586309744_20180101.jpg,Puma,761.0,0.0,830.0,63.0,1080.0,1350.0,0.644682
charlotte_1682880824642212479_20180101.jpg,Toyota,71.0,665.0,152.0,800.0,1080.0,1080.0,0.792984
charlotte_1682881991791123935_20180101.jpg,Toyota,932.0,677.0,1012.0,800.0,1080.0,1080.0,0.711714
charlotte_1682888698884956984_20180101.jpg,Toyota,795.0,788.0,891.0,864.0,1080.0,1080.0,0.776418
charlotte_1682903350495374557_20180101.jpg,Toyota,634.0,460.0,699.0,502.0,1080.0,1350.0,0.80542
charlotte_1682904873203831796_20180101.jpg,Adidas,795.0,712.0,839.0,752.0,1080.0,1148.0,0.831883
charlotte_1682920246820121536_20180101.jpg,Mercedes-Benz,430.0,626.0,466.0,655.0,1080.0,1080.0,0.714988
charlotte_1682920246820121536_20180101.jpg,Mercedes-Benz,150.0,737.0,191.0,766.0,1080.0,1080.0,0.749349
charlotte_1682923479790111697_20180101.jpg,The North Face,918.0,290.0,977.0,351.0,1080.0,1080.0,0.71339
charlotte_1682934578280313487_20180101.jpg,Emirates,619.0,1010.0,710.0,1073.0,1080.0,1076.0,0.909381
charlotte_1682937055755041748_20180101.jpg,Mercedes-Benz,364.0,567.0,444.0,639.0,1080.0,1350.0,0.865249
charlotte_1682943775439318678_20180101.jpg,Toyota,214.0,997.0,270.0,1026.0,1080.0,1080.0,0.683633
charlotte_1682992710846766170_20180101.jpg,Hard Rock Cafe,0.0,550.0,34.0,589.0,1080.0,1080.0,0.661751
charlotte_1683016372124098161_20180102.jpg,Toyota,444.0,545.0,491.0,580.0,1080.0,1080.0,0.757679
charlotte_1683025987564039117_20180102.jpg,Adidas,906.0,340.0,982.0,399.0,1080.0,1350.0,0.69318
charlotte_1683082777660237924_20180102.jpg,NFL,947.0,29.0,989.0,66.0,1080.0,1080.0,0.878721
charlotte_1683093130124986962_20180102.jpg,Toyota,0.0,991.0,66.0,1065.0,1080.0,1350.0,0.816175
charlotte_1683100772945738684_20180102.jpg,Adidas,505.0,726.0,559.0,764.0,1080.0,1080.0,0.687578
charlotte_1683105046127279972_20180102.jpg,Toyota,241.0,722.0,310.0,815.0,1080.0,1080.0,0.645081
charlotte_1683119139759457639_20180102.jpg,Toyota,65.0,422.0,86.0,458.0,524.0,524.0,0.741354
charlotte_1683126535996175428_20180102.jpg,Adidas,268.0,894.0,380.0,1045.0,1080.0,1349.0,0.734027
charlotte_1683132732466712919_20180102.jpg,Toyota,592.0,609.0,721.0,678.0,1080.0,1080.0,0.864365
charlotte_1683134656528268938_20180102.jpg,Toyota,125.0,396.0,274.0,554.0,886.0,886.0,0.679918
charlotte_1683139706430071749_20180102.jpg,NFL,189.0,651.0,383.0,772.0,1080.0,810.0,0.681044
charlotte_1683173974999075512_20180102.jpg,Emirates,768.0,867.0,911.0,952.0,1080.0,1080.0,0.883255
charlotte_1683186868551536485_20180102.jpg,Toyota,196.0,106.0,286.0,198.0,720.0,720.0,0.818316
charlotte_1683367162964477940_20180102.jpg,Adidas,854.0,751.0,935.0,861.0,1080.0,1080.0,0.820372
charlotte_1683421720945229670_20180102.jpg,Toyota,39.0,35.0,197.0,164.0,1080.0,1080.0,0.629563
charlotte_1683449135988412867_20180102.jpg,Adidas,406.0,471.0,470.0,530.0,960.0,960.0,0.899867
charlotte_1683474057015851592_20180102.jpg,Toyota,294.0,513.0,332.0,550.0,1080.0,1080.0,0.646148
charlotte_1683479871765843614_20180102.jpg,Puma,515.0,0.0,653.0,74.0,1080.0,1080.0,0.65576
charlotte_1683489008451105800_20180102.jpg,Starbucks,628.0,0.0,837.0,19.0,1080.0,701.0,0.697208
charlotte_1683491701187252215_20180102.jpg,Toyota,179.0,185.0,220.0,209.0,350.0,350.0,0.868731
charlotte_1683501869639168200_20180102.jpg,Nike,324.0,879.0,675.0,982.0,1080.0,1080.0,0.669223
charlotte_1683502495882968206_20180102.jpg,Mercedes-Benz,291.0,543.0,320.0,566.0,669.0,669.0,0.746426
charlotte_1683505184507347368_20180102.jpg,Coca-Cola,235.0,215.0,336.0,306.0,774.0,774.0,0.814504
charlotte_1683508240526599765_20180102.jpg,Adidas,716.0,226.0,754.0,258.0,1080.0,1080.0,0.625046
charlotte_1683512249552922365_20180102.jpg,NFL,624.0,960.0,693.0,1024.0,1024.0,1024.0,0.898326
charlotte_1683518566105722852_20180102.jpg,NFL,545.0,348.0,670.0,516.0,1080.0,1080.0,0.928717
charlotte_1683563799972339314_20180102.jpg,Puma,14.0,212.0,86.0,293.0,1080.0,819.0,0.875842
charlotte_1683563799972339314_20180102.jpg,Puma,1014.0,265.0,1078.0,333.0,1080.0,819.0,0.899951
charlotte_1683566281801781366_20180102.jpg,Coca-Cola,734.0,580.0,862.0,707.0,1080.0,1080.0,0.644209
charlotte_1683571686346482431_20180102.jpg,Toyota,925.0,354.0,962.0,402.0,1080.0,1080.0,0.675269
charlotte_1683576231653658485_20180102.jpg,Puma,524.0,33.0,682.0,186.0,960.0,960.0,0.84136
charlotte_1683587481928097566_20180102.jpg,Coca-Cola,451.0,42.0,670.0,276.0,1080.0,1350.0,0.682294
charlotte_1683590346082952114_20180102.jpg,Toyota,439.0,86.0,567.0,130.0,1080.0,1080.0,0.866318
charlotte_1683590346082952114_20180102.jpg,Toyota,861.0,64.0,1023.0,125.0,1080.0,1080.0,0.899951
charlotte_1683603523035206473_20180102.jpg,NFL,650.0,955.0,732.0,1036.0,1080.0,1080.0,0.651794
charlotte_1683615549143385986_20180102.jpg,Starbucks,542.0,331.0,665.0,472.0,1080.0,1080.0,0.91432
charlotte_1683618583815833750_20180102.jpg,NFL,947.0,971.0,1078.0,1160.0,1080.0,1246.0,0.895976
charlotte_1683619147068399025_20180102.jpg,NFL,46.0,0.0,267.0,323.0,366.0,366.0,0.751992
charlotte_1683648835225618781_20180102.jpg,Adidas,538.0,11.0,594.0,57.0,1080.0,1350.0,0.652233
charlotte_1683654795348399668_20180102.jpg,Apple Inc-,64.0,543.0,189.0,650.0,1080.0,1080.0,0.81965
charlotte_1683668297373392412_20180102.jpg,Starbucks,646.0,306.0,695.0,326.0,1080.0,640.0,0.63089
charlotte_1683690647319312042_20180102.jpg,Toyota,832.0,804.0,915.0,841.0,1080.0,1017.0,0.768323
charlotte_1683690647319312042_20180102.jpg,Toyota,658.0,788.0,726.0,839.0,1080.0,1017.0,0.788965
charlotte_1683693334079495450_20180102.jpg,Toyota,749.0,343.0,808.0,390.0,1080.0,1080.0,0.789873
charlotte_1683693334079495450_20180102.jpg,Toyota,245.0,371.0,299.0,418.0,1080.0,1080.0,0.795672
charlotte_1683710805252963453_20180102.jpg,Coca-Cola,334.0,529.0,668.0,930.0,1080.0,1205.0,0.937117
charlotte_1683711725625178905_20180102.jpg,Coca-Cola,518.0,949.0,608.0,1034.0,1080.0,1350.0,0.700085
charlotte_1683756682481600522_20180103.jpg,Toyota,196.0,181.0,286.0,273.0,720.0,720.0,0.679326
charlotte_1683788951787527625_20180103.jpg,Toyota,856.0,167.0,936.0,258.0,937.0,1171.0,0.897406
charlotte_1683817277937214981_20180103.jpg,Emirates,557.0,209.0,587.0,228.0,598.0,527.0,0.889613
charlotte_1683826170197347400_20180103.jpg,Adidas,176.0,570.0,363.0,734.0,1080.0,810.0,0.856319
charlotte_1683836864363482166_20180103.jpg,Mercedes-Benz,366.0,530.0,424.0,562.0,1080.0,1080.0,0.730827
charlotte_1683836864363482166_20180103.jpg,Mercedes-Benz,69.0,496.0,152.0,554.0,1080.0,1080.0,0.869818
charlotte_1683840467731451337_20180103.jpg,Pepsi,992.0,0.0,1080.0,40.0,1080.0,1280.0,0.661999
charlotte_1683857179415024038_20180103.jpg,NFL,505.0,982.0,569.0,1041.0,1080.0,1349.0,0.662983
charlotte_1683885791715308826_20180103.jpg,Apple Inc-,560.0,925.0,638.0,1080.0,1080.0,1080.0,0.710826
charlotte_1683889696387022831_20180103.jpg,Mercedes-Benz,491.0,298.0,528.0,327.0,1080.0,608.0,0.810968
charlotte_1683917208830363889_20180103.jpg,Nike,0.0,429.0,67.0,535.0,990.0,1237.0,0.687944
charlotte_1684061270020395857_20180103.jpg,Toyota,491.0,515.0,533.0,554.0,1080.0,720.0,0.772135
charlotte_1684145139733578871_20180103.jpg,NFL,834.0,115.0,1080.0,513.0,1080.0,1080.0,0.790582
charlotte_1684173865380481634_20180103.jpg,Adidas,761.0,37.0,796.0,69.0,1080.0,1080.0,0.723129
charlotte_1684176876691478036_20180103.jpg,Toyota,115.0,604.0,243.0,652.0,1080.0,1076.0,0.846955
charlotte_1684187381659780157_20180103.jpg,Pepsi,874.0,1006.0,920.0,1061.0,1080.0,1350.0,0.657581
charlotte_1684215736590159494_20180103.jpg,Coca-Cola,177.0,426.0,444.0,831.0,1080.0,1350.0,0.95853
charlotte_1684217458537052135_20180103.jpg,Toyota,545.0,587.0,589.0,618.0,1080.0,1080.0,0.739049
charlotte_1684220094748987866_20180103.jpg,NFL,228.0,101.0,326.0,191.0,1080.0,687.0,0.725432
charlotte_1684229824066751135_20180103.jpg,Adidas,371.0,326.0,457.0,408.0,1080.0,1080.0,0.864262
charlotte_1684245538687795001_20180103.jpg,Toyota,633.0,1067.0,668.0,1128.0,1080.0,1242.0,0.680607
charlotte_1684245921821738406_20180103.jpg,Nike,74.0,307.0,209.0,388.0,1080.0,1080.0,0.856977
charlotte_1684249367292124526_20180103.jpg,Toyota,692.0,422.0,888.0,550.0,1080.0,1080.0,0.886583
charlotte_1684254401345982983_20180103.jpg,Adidas,88.0,505.0,189.0,582.0,1080.0,1080.0,0.717417
charlotte_1684262053341875912_20180103.jpg,Hard Rock Cafe,503.0,555.0,555.0,604.0,1080.0,1080.0,0.650773
charlotte_1684267132668223883_20180103.jpg,Nike,0.0,335.0,51.0,417.0,764.0,956.0,0.751052
charlotte_1684277244816429801_20180103.jpg,Toyota,651.0,173.0,798.0,300.0,1080.0,1350.0,0.634947
charlotte_1684278572439010479_20180103.jpg,Apple Inc-,457.0,680.0,533.0,770.0,1080.0,1080.0,0.808601
charlotte_1684314779165715101_20180103.jpg,Adidas,122.0,219.0,165.0,251.0,730.0,730.0,0.714704
charlotte_1684346883710792979_20180103.jpg,Toyota,837.0,788.0,891.0,926.0,1080.0,1080.0,0.650084
charlotte_1684352853018976533_20180103.jpg,Mercedes-Benz,663.0,374.0,719.0,412.0,1080.0,1346.0,0.828439
charlotte_1684380072273632007_20180103.jpg,Adidas,132.0,0.0,277.0,23.0,900.0,676.0,0.638905
charlotte_1684382957072198522_20180103.jpg,The North Face,181.0,941.0,211.0,975.0,1080.0,1350.0,0.680735
