photo_filename,class,xmin,ymin,xmax,ymax,width,height,conf
phoenix_1881732319623377142_20181003.jpg,Adidas,241.0,432.0,542.0,698.0,1080.0,1350.0,0.937027
phoenix_1881714094022968812_20181003.jpg,Toyota,641.0,133.0,722.0,184.0,1080.0,908.0,0.646473
phoenix_1881691254938705256_20181003.jpg,Coca-Cola,0.0,651.0,169.0,894.0,1080.0,1080.0,0.80176
phoenix_1881658016102909456_20181003.jpg,Toyota,334.0,53.0,397.0,100.0,1000.0,1000.0,0.740985
phoenix_1881643919272479742_20181003.jpg,Mercedes-Benz,332.0,576.0,362.0,608.0,800.0,800.0,0.731455
phoenix_1881643919272479742_20181003.jpg,Mercedes-Benz,380.0,288.0,420.0,318.0,800.0,800.0,0.809408
phoenix_1881621071724102712_20181003.jpg,Hard Rock Cafe,47.0,579.0,116.0,626.0,1080.0,1080.0,0.879342
phoenix_1881586524686713779_20181002.jpg,Adidas,628.0,449.0,716.0,543.0,1080.0,1080.0,0.914401
phoenix_1881559643760922903_20181002.jpg,Toyota,417.0,363.0,472.0,400.0,1080.0,1349.0,0.759783
phoenix_1881559554144501703_20181002.jpg,Mercedes-Benz,456.0,386.0,535.0,437.0,1080.0,1080.0,0.874963
phoenix_1881544188481153353_20181002.jpg,Adidas,110.0,804.0,157.0,856.0,1080.0,1350.0,0.821552
phoenix_1881540282459972923_20181002.jpg,Toyota,0.0,987.0,51.0,1053.0,1080.0,1350.0,0.823777
phoenix_1881524653785593718_20181002.jpg,Adidas,81.0,489.0,113.0,513.0,1080.0,1080.0,0.674133
phoenix_1881483998062915878_20181002.jpg,Starbucks,208.0,721.0,319.0,787.0,1080.0,1350.0,0.654707
phoenix_1881454628118695607_20181002.jpg,Toyota,473.0,516.0,543.0,558.0,937.0,1171.0,0.867196
phoenix_1881430179956745260_20181002.jpg,Puma,27.0,398.0,289.0,526.0,1080.0,1080.0,0.682337
phoenix_1881429570817837277_20181002.jpg,Coca-Cola,361.0,892.0,569.0,994.0,1080.0,1350.0,0.878977
phoenix_1881429232557483288_20181002.jpg,Starbucks,400.0,682.0,451.0,727.0,1080.0,1080.0,0.70432
phoenix_1881420490158812787_20181002.jpg,Pepsi,319.0,304.0,405.0,357.0,662.0,662.0,0.679419
phoenix_1881419504296536297_20181002.jpg,NFL,619.0,396.0,932.0,592.0,1080.0,909.0,0.669376
phoenix_1881394918914320335_20181002.jpg,Toyota,286.0,723.0,330.0,759.0,786.0,860.0,0.664342
phoenix_1881384656055467322_20181002.jpg,Hard Rock Cafe,935.0,566.0,996.0,590.0,1080.0,809.0,0.736869
phoenix_1881368781345096375_20181002.jpg,Nike,156.0,343.0,295.0,419.0,419.0,419.0,0.658256
phoenix_1881354011472618535_20181002.jpg,Toyota,428.0,227.0,495.0,259.0,1000.0,1000.0,0.860035
phoenix_1881324742529358290_20181002.jpg,NFL,0.0,155.0,29.0,211.0,622.0,622.0,0.763173
phoenix_1881316303403731744_20181002.jpg,Toyota,575.0,553.0,651.0,633.0,1080.0,1350.0,0.650099
phoenix_1881300740413268259_20181002.jpg,NFL,243.0,443.0,272.0,480.0,480.0,480.0,0.733986
phoenix_1881296235857735894_20181002.jpg,Coca-Cola,305.0,0.0,415.0,96.0,540.0,540.0,0.93755
phoenix_1881296108912988794_20181002.jpg,Hard Rock Cafe,0.0,490.0,54.0,514.0,525.0,525.0,0.703723
phoenix_1881288030859058703_20181002.jpg,Under Armour,516.0,219.0,555.0,293.0,1080.0,1350.0,0.710325
phoenix_1881272641327845791_20181002.jpg,Coca-Cola,34.0,341.0,243.0,462.0,1080.0,1080.0,0.895469
phoenix_1881259029286441463_20181002.jpg,Adidas,439.0,543.0,532.0,650.0,1080.0,1080.0,0.8304
phoenix_1881172671251003404_20181002.jpg,NFL,550.0,745.0,596.0,808.0,1080.0,1350.0,0.651741
phoenix_1881094879931367366_20181002.jpg,Puma,601.0,884.0,704.0,937.0,750.0,937.0,0.886827
phoenix_1881031070256078140_20181002.jpg,Toyota,577.0,516.0,621.0,562.0,1080.0,1080.0,0.816722
phoenix_1881029089412729624_20181002.jpg,Hard Rock Cafe,668.0,617.0,727.0,648.0,1080.0,920.0,0.795935
phoenix_1881019175829696485_20181002.jpg,Starbucks,629.0,667.0,975.0,1021.0,1080.0,1350.0,0.787409
phoenix_1881010318533139454_20181002.jpg,Adidas,1006.0,537.0,1080.0,624.0,1080.0,1074.0,0.641595
phoenix_1881004411812507962_20181002.jpg,NFL,636.0,666.0,664.0,697.0,960.0,747.0,0.762819
phoenix_1880994225896340292_20181002.jpg,Toyota,408.0,542.0,474.0,572.0,1080.0,810.0,0.815257
phoenix_1880994225896340292_20181002.jpg,Apple Inc-,901.0,614.0,1023.0,710.0,1080.0,810.0,0.86426
phoenix_1880990024940298089_20181002.jpg,Coca-Cola,157.0,253.0,386.0,407.0,1080.0,1080.0,0.812879
phoenix_1880990024940298089_20181002.jpg,Coca-Cola,454.0,255.0,704.0,413.0,1080.0,1080.0,0.926945
phoenix_1880970215996945170_20181002.jpg,The North Face,17.0,580.0,555.0,1023.0,1080.0,1350.0,0.741176
phoenix_1880934998085737223_20181002.jpg,Nike,410.0,304.0,602.0,378.0,1080.0,1080.0,0.839035
phoenix_1880928760998146353_20181002.jpg,Toyota,964.0,632.0,1041.0,674.0,1080.0,1079.0,0.767462
phoenix_1880910467474256028_20181002.jpg,Toyota,786.0,141.0,839.0,176.0,1080.0,718.0,0.690346
phoenix_1880906158354899919_20181002.jpg,Toyota,523.0,834.0,1012.0,1002.0,1080.0,1080.0,0.71919
phoenix_1880900246752276673_20181002.jpg,Adidas,208.0,222.0,412.0,300.0,1080.0,720.0,0.623153
phoenix_1880899088998499154_20181002.jpg,Toyota,241.0,515.0,331.0,550.0,1080.0,1080.0,0.715196
phoenix_1880896239638630834_20181002.jpg,Apple Inc-,1006.0,466.0,1078.0,513.0,1080.0,1080.0,0.654482
phoenix_1880886163275783684_20181002.jpg,Apple Inc-,670.0,530.0,721.0,570.0,1080.0,1080.0,0.781997
phoenix_1880885073898055142_20181002.jpg,The North Face,12.0,8.0,386.0,294.0,1080.0,1080.0,0.78799
phoenix_1880868839032125619_20181001.jpg,Toyota,408.0,550.0,472.0,582.0,1080.0,1080.0,0.691785
phoenix_1880866376078304252_20181001.jpg,NFL,199.0,812.0,265.0,876.0,1080.0,1080.0,0.693853
phoenix_1880861822137390347_20181001.jpg,Apple Inc-,0.0,422.0,128.0,574.0,720.0,900.0,0.743319
phoenix_1880841101309526057_20181001.jpg,Adidas,572.0,335.0,614.0,382.0,1080.0,1350.0,0.723927
phoenix_1880811467848905777_20181001.jpg,Toyota,417.0,540.0,453.0,573.0,679.0,659.0,0.636848
phoenix_1880811467848905777_20181001.jpg,Toyota,245.0,226.0,298.0,252.0,679.0,659.0,0.773301
phoenix_1880803084003937876_20181001.jpg,Nike,572.0,538.0,662.0,587.0,1080.0,1080.0,0.73362
phoenix_1880803084003937876_20181001.jpg,Nike,154.0,32.0,879.0,263.0,1080.0,1080.0,0.939669
phoenix_1880801088656067196_20181001.jpg,Starbucks,277.0,529.0,309.0,564.0,1080.0,810.0,0.628317
phoenix_1880794436053520494_20181001.jpg,Hard Rock Cafe,172.0,510.0,204.0,533.0,1080.0,810.0,0.764032
phoenix_1880773127689073048_20181001.jpg,Apple Inc-,557.0,197.0,668.0,302.0,1080.0,810.0,0.653207
phoenix_1880769078199361788_20181001.jpg,The North Face,824.0,862.0,847.0,913.0,1080.0,1080.0,0.625639
phoenix_1880748399825841254_20181001.jpg,The North Face,849.0,592.0,886.0,634.0,1080.0,1080.0,0.823292
phoenix_1880748399825841254_20181001.jpg,The North Face,322.0,810.0,364.0,867.0,1080.0,1080.0,0.835136
phoenix_1880748399825841254_20181001.jpg,The North Face,611.0,850.0,655.0,901.0,1080.0,1080.0,0.861142
phoenix_1880740700795407681_20181001.jpg,Toyota,392.0,460.0,444.0,491.0,1080.0,1350.0,0.68236
phoenix_1880720898731692851_20181001.jpg,The North Face,530.0,313.0,557.0,337.0,1080.0,663.0,0.686329
phoenix_1880720898731692851_20181001.jpg,Adidas,196.0,313.0,381.0,441.0,1080.0,663.0,0.862993
phoenix_1880695300182442777_20181001.jpg,NFL,335.0,481.0,388.0,548.0,720.0,720.0,0.926219
phoenix_1880689919542881824_20181001.jpg,Adidas,201.0,250.0,270.0,316.0,1080.0,1080.0,0.778901
phoenix_1880681415834926211_20181001.jpg,Coca-Cola,474.0,665.0,629.0,789.0,1080.0,1278.0,0.692074
