photo_filename,class,xmin,ymin,xmax,ymax,width,height,conf
london_359714373334016185_20130102.jpg,Puma,106.0,210.0,169.0,264.0,612.0,612.0,0.823682
london_361359274581434040_20130104.jpg,Puma,265.0,301.0,343.0,368.0,612.0,612.0,0.764485
london_361029664739661701_20130104.jpg,NFL,153.0,412.0,175.0,436.0,612.0,612.0,0.760175
london_361960054372852057_20130105.jpg,Mercedes-Benz,354.0,389.0,399.0,414.0,612.0,612.0,0.831459
london_361976225511525627_20130105.jpg,Coca-Cola,174.0,195.0,204.0,225.0,612.0,612.0,0.657941
london_362075112350591447_20130105.jpg,Coca-Cola,194.0,360.0,409.0,543.0,612.0,612.0,0.950806
london_361771915126016918_20130105.jpg,Toyota,33.0,538.0,146.0,605.0,612.0,612.0,0.88871
london_362254868427354687_20130105.jpg,NFL,337.0,164.0,409.0,278.0,612.0,612.0,0.932023
london_362312576839937903_20130105.jpg,Coca-Cola,283.0,197.0,336.0,257.0,612.0,612.0,0.744579
london_362320444489358101_20130105.jpg,The North Face,208.0,422.0,374.0,507.0,612.0,612.0,0.862971
london_362320444489358101_20130105.jpg,The North Face,11.0,380.0,167.0,489.0,612.0,612.0,0.88736
london_362370357555547385_20130105.jpg,Emirates,282.0,274.0,322.0,303.0,612.0,612.0,0.826197
london_363975117314316954_20130108.jpg,Coca-Cola,140.0,340.0,327.0,538.0,612.0,612.0,0.947423
london_364326891502774900_20130108.jpg,Adidas,459.0,487.0,496.0,527.0,612.0,612.0,0.891542
london_364514867623329810_20130108.jpg,Puma,179.0,419.0,269.0,484.0,612.0,612.0,0.898487
london_365083782339338437_20130109.jpg,Puma,350.0,477.0,399.0,517.0,612.0,612.0,0.689659
london_366107319161642651_20130111.jpg,Coca-Cola,253.0,394.0,282.0,435.0,612.0,612.0,0.860083
london_366601643227127561_20130111.jpg,Hard Rock Cafe,0.0,158.0,21.0,181.0,612.0,612.0,0.700377
london_367371481983885732_20130112.jpg,Apple Inc-,80.0,312.0,152.0,381.0,612.0,612.0,0.873541
london_367379107216868350_20130112.jpg,Starbucks,171.0,542.0,219.0,590.0,612.0,612.0,0.689003
london_368183739542961556_20130113.jpg,Toyota,45.0,379.0,100.0,404.0,612.0,612.0,0.727336
london_368220786574286680_20130113.jpg,Under Armour,129.0,127.0,280.0,404.0,612.0,612.0,0.786465
london_369376680553732075_20130115.jpg,NFL,444.0,245.0,474.0,279.0,612.0,612.0,0.669563
